Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Elsevier_Pathway_Collection__Th2-Cell Function in Ulcerative Colitis,-0.5788241076067909,-2.0452492328980743,0.0,0.011212991999236886,0.248,23/52,16.88%,IL10;IFNG;CD4;IL2RB;CD80;ICOS;MAP2K1;MAF;PTPRC;PRKCQ;CD3E;CD3G;FYN;CD40LG;CARD11;GATA3;LCK;CD247;LAT;AKT1;FCER1G;CD86;ZAP70
prerank,GO_Biological_Process_2021__negative regulation of lipid catabolic process (GO:0050995),-0.7439158092791521,-2.040122818771064,0.0,0.011704789893940259,0.268,9/17,13.20%,CIDEA;MFSD2A;TNF;IL1B;ALK;HCAR2;GPLD1;AKT1;SORL1
prerank,Elsevier_Pathway_Collection__Macrophage Related Iron Uptake and Release,-0.7117623050518791,-2.034999945594118,0.0,0.012566284137075822,0.3,9/19,16.81%,ITLN1;TNF;IL1B;TF;CD163;CP;IL6;CSF2;HP
prerank,GO_Biological_Process_2021__positive regulation of lymphocyte chemotaxis (GO:0140131),-0.7956753589373303,-2.0332468461025384,0.0,0.012543346982197197,0.308,7/15,11.18%,CXCL13;CCL5;CCL4;CCL3;XCL1;XCL2;CCR2
prerank,KEGG_2021_Human__Allograft rejection,-0.6193360080351015,-2.031283592000463,0.0,0.0126146159991415,0.312,20/33,24.54%,IL10;IFNG;TNF;FASLG;CD80;PRF1;CD40LG;IL12B;HLA-DQA2;HLA-DOB;CD86;HLA-DQA1;GZMB;HLA-DOA;HLA-DRB5;HLA-DRA;CD40;HLA-DPA1;HLA-DPB1;HLA-DRB1
prerank,Reactome_2022__Chemokine Receptors Bind Chemokines R-HSA-380108,-0.5759616762644781,-2.027111699189428,0.0,0.012775458097491206,0.328,28/51,16.09%,CXCL13;CXCL10;CCR9;CXCL11;CCL5;CXCR1;CXCR2;CXCL3;CXCL9;CCR5;XCR1;CCL4;CCL3;CXCR6;XCL1;CCR7;ACKR4;CXCL12;CXCL2;CCL2;CCR1;XCL2;CCR2;CXCL8;CCL22;CXCR3;CXCR4;CXCL1
prerank,GO_Biological_Process_2021__natural killer cell activation (GO:0030101),-0.6068781195909373,-2.027005038853539,0.0,0.01256940232172522,0.328,15/25,14.15%,SLAMF7;CD244;NCR1;PBX1;PIK3CD;NCR3;PTPRC;AXL;CD2;IL12B;ULBP3;IL21R;RASGRP1;NFIL3;KLRK1
prerank,Elsevier_Pathway_Collection__Hashimoto's Thyroiditis,-0.5978113854561752,-2.024782325960592,0.0,0.012814847999127871,0.328,21/46,16.88%,CXCL10;CXCL11;IFNG;CD4;TNF;CD8A;CD79A;IL18R1;FASLG;PTPN22;CXCL9;IL18;CAT;CTLA4;TG;CD247;LAT;SYK;CXCR3;LTA;ZAP70
prerank,GO_Biological_Process_2021__skeletal system morphogenesis (GO:0048705),0.7202415098753276,2.021187008176205,0.0,0.37199095160678713,0.248,11/38,6.05%,TBX4;SIX1;HOXD3;HOXD9;HOXA3;OSR2;HOXD4;HOXB9;SFRP4;RFLNA;HOXC9
prerank,Elsevier_Pathway_Collection__Acute Phase in Atopic Dermatitis,-0.6135009343272674,-2.0177741857131926,0.0,0.013140224999105726,0.34,20/36,16.88%,IL10;CD4;IL2RB;CD80;ICOS;FCER1A;MAF;PTPRC;CD3E;CD3G;FYN;IL33;CD40LG;GATA3;LCK;CD247;TSLP;FCER1G;CD86;ZAP70
prerank,TRRUST_Transcription_Factors_2019__FOXO1 mouse,-0.5674564505659434,-2.016206724259048,0.0,0.013110575260646207,0.34,20/42,15.46%,GCK;FOXP3;PDX1;PCK1;IL7R;PDK4;PPARGC1A;OSTN;CCR7;CCL2;EGR1;IKZF1;G6PC;CCR2;PIK3R1;AKT1;RUNX2;BCL2L11;KLF2;IGFBP1
prerank,GO_Biological_Process_2021__cellular response to lipopolysaccharide (GO:0071222),-0.49335200293033754,-2.0144805506516423,0.0,0.01316677090819483,0.348,52/109,21.10%,CXCL13;NLRP7;IL10;CXCL10;CXCL11;TNF;IL1B;ACOD1;BPI;CCL5;STAP1;PTPN22;CD80;CXCL3;TNIP3;CXCL9;CCR5;CCL3;IL18;CASP1;CXCL2;NLRP3;CCL2;IL6;AXL;LILRB1;CD274;PDCD1LG2;CXCL8;CD180;TICAM2;TLR4;HCK;CARD16;PF4V1;MYD88;LDOC1;PRKCE;NUGGC;CD86;TNFRSF1B;CXCL1;CD6;LILRB2;SHPK;WNT5A;NOD2;GSTP1;PPBP;PF4;XBP1;CX3CR1
prerank,KEGG_2021_Human__Natural killer cell mediated cytotoxicity,-0.49061175967058607,-2.0128378999042966,0.0,0.013221289073727075,0.356,42/104,16.88%,SHC4;IFNG;TNF;KIR2DL1;RAET1L;SH2D1A;CD244;KIR2DL3;FASLG;NCR1;KLRD1;KIR3DL2;KLRC1;FCGR3B;TNFSF10;MAP2K1;PIK3CD;NCR3;PRKCB;CD48;PRF1;FCGR3A;FYN;LCP2;RAC2;SH2D1B;ULBP3;LCK;CD247;LAT;PIK3R1;KLRC4-KLRK1;SYK;KLRK1;PLCG2;CSF2;FCER1G;VAV1;ITGB2;KIR2DS4;VAV3;ZAP70
prerank,Elsevier_Pathway_Collection__T-Cells Differentiation Block in Psoriasis,-0.6175978890060991,-2.0107625518824124,0.015151515151515152,0.01368644611671561,0.364,16/37,15.16%,FOXP3;IL10;PTGS2;IFNG;TNF;IL1B;IL27;IL1RAP;IL18;IL6;RUNX3;TBX21;IL12B;GATA3;MYD88;IL12RB1
prerank,GO_Biological_Process_2021__negative regulation of T cell proliferation (GO:0042130),-0.6184463328328705,-2.0095051477169013,0.0,0.013894359651228318,0.376,19/33,18.26%,FOXP3;IL10;CD80;CRTAM;VTCN1;PLA2G2D;VSIG4;CR1;LILRB1;CD274;PDCD1LG2;SPN;SFTPD;CD86;LILRB4;LGALS9;PRNP;LILRB2;TNFRSF21
prerank,Reactome_2022__Condensation Of Prophase Chromosomes R-HSA-2299718,0.7119267102651596,2.0093784762269427,0.005780346820809248,0.2405996521860412,0.308,18/32,16.39%,H3C13;H2AC19;H2BC13;PLK1;H2AC20;H2BC17;H2BC21;H2BC9;H2BC15;H2BC11;CDK1;CCNB1;H2BC12;H2BC4;H4C15;H2AC6;H2BC5;H2AX
prerank,Elsevier_Pathway_Collection__Proteins Involved in Multiple Sclerosis,-0.5769190138343835,-2.0084550634996874,0.0,0.01377596159906246,0.376,25/47,15.60%,PLP1;IL10;CXCL10;PTGS2;IFNG;TNF;IL1B;CCL5;CXCR2;FASLG;CD80;CCR5;CCL3;IL18;TNFSF10;CTLA4;MS4A1;CCL2;IL6;CD40LG;CCR2;RTN4;CXCR3;CSF2;LTA
prerank,KEGG_2021_Human__Intestinal immune network for IgA production,-0.570778450910669,-2.0037158893638782,0.0,0.014529510759574558,0.404,27/42,24.54%,IL10;CCR9;TNFRSF17;CD80;IL15;ICOS;TNFRSF13B;CXCL12;IL6;CD40LG;HLA-DQA2;HLA-DOB;TNFSF13;CXCR4;TNFRSF13C;PIGR;CD86;TNFSF13B;HLA-DQA1;ITGA4;HLA-DOA;HLA-DRB5;HLA-DRA;CD40;HLA-DPA1;HLA-DPB1;HLA-DRB1
prerank,Elsevier_Pathway_Collection__Th1-Cell Differentiation,-0.5312495284353519,-1.9995280649370977,0.0,0.014717051998998414,0.404,28/62,16.88%,IFNG;CD4;IL18R1;CD80;IL27;IL18RAP;IL18;ICOS;MAP2K1;PTPRC;PRKCQ;CD3E;CD3G;FYN;CD40LG;TBX21;IL12B;CARD11;LCK;CD247;LAT;AKT1;MYD88;FCER1G;IL12RB1;LTA;CD86;ZAP70
prerank,Elsevier_Pathway_Collection__Th2-Cell Response in Asthma,-0.560697181175988,-1.9963850879438112,0.0,0.015152691890860659,0.424,22/52,16.88%,IL10;CD4;IL2RB;CD80;ICOS;MAP2K1;MAF;PTPRC;PRKCQ;CD3E;CD3G;FYN;CD40LG;CARD11;GATA3;LCK;CD247;LAT;AKT1;FCER1G;CD86;ZAP70
prerank,Elsevier_Pathway_Collection__Th2-Cell Differentiation,-0.560697181175988,-1.9963850879438112,0.0,0.015152691890860659,0.424,22/52,16.88%,IL10;CD4;IL2RB;CD80;ICOS;MAP2K1;MAF;PTPRC;PRKCQ;CD3E;CD3G;FYN;CD40LG;CARD11;GATA3;LCK;CD247;LAT;AKT1;FCER1G;CD86;ZAP70
prerank,MSigDB_Hallmark_2020__Interferon Gamma Response,-0.47168385470927404,-1.9932024887786082,0.0,0.015772942078926554,0.432,98/199,27.66%,IRF4;CXCL10;PTGS2;GBP6;CXCL11;ZBP1;EIF4E3;PNP;SLAMF7;IL2RB;CCL5;FPR1;CD69;OASL;TNFAIP6;BANK1;GPR18;CXCL9;CD38;TNFSF10;CASP1;XCL1;IL15;IFI30;RSAD2;GBP4;GCH1;CCL2;IL6;APOL6;LCP2;PLA2G4A;CD274;FGL2;IRF8;C1R;ISOC1;MX2;DDX60;KLRK1;USP18;SAMD9L;VCAM1;MYD88;SECTM1;GZMA;EPSTI1;SERPING1;MARCHF1;CD86;IL10RA;CASP7;IFIT2;MT2A;IFIT3;HLA-DQA1;CSF2RB;BTG1;AUTS2;C1S;LAP3;ST8SIA4;UBE2L6;OAS3;OAS2;SSPN;CMKLR1;NMI;IFIT1;SELP;JAK2;BATF2;TNFAIP2;CD40;STAT1;DHX58;IFIH1;CASP4;IRF2;DDX58;TRIM21;TRIM14;IRF9;CMTR1;HLA-DRB1;PLSCR1;LGALS3BP;PSMB9;PDE4B;IFI44;CFB;ARID5B;SP110;CMPK2;TRAFD1;IRF1;HERC6;PSMA2
prerank,KEGG_2021_Human__African trypanosomiasis,-0.6173101372247707,-1.9930327197952065,0.0,0.015565403367361733,0.432,20/34,15.81%,IL10;IFNG;TNF;IL1B;FASLG;HBA1;IL18;APOA1;PRKCB;HBB;APOL1;IL6;IDO2;IL12B;HBA2;SELE;PLCB2;VCAM1;MYD88;KNG1
prerank,Elsevier_Pathway_Collection__Immune Sustem Activation in Hashimoto's Thyroiditis,-0.6473168577080572,-1.9895436846162713,0.0,0.015945748362551155,0.448,18/30,16.88%,IFNG;CD4;CD79A;FASLG;PTPN22;CD80;CTLA4;TG;CD3E;CD3G;LCK;CD247;LAT;SYK;FCER1G;LTA;CD86;ZAP70
prerank,Reactome_2022__Keratinization R-HSA-6805567,-0.5512936954991264,-1.9866572007612258,0.0,0.0163163409219665,0.46,28/59,13.02%,KRT39;PKP3;LCE2D;KRT80;EVPL;KRT4;TCHH;KRT23;KRT83;KRT15;SPRR3;KRT36;RCAN1;KRT6C;KRT19;KRT14;KRT5;PRSS8;LIPJ;PI3;LIPN;KRT16;DSG2;TGM1;KAZN;ST14;KRT6A;KRTAP5-1
prerank,Elsevier_Pathway_Collection__CD8+ T-Cell Activation,-0.5517859576142917,-1.9838595259369085,0.0,0.016606583087477415,0.48,30/58,22.05%,IFNG;CD8A;IL2RB;FOS;FASLG;CD80;MAP2K1;PRF1;PRKCQ;CD3E;CD3G;TBX21;IL12B;CARD11;LCK;CD247;LAT;AKT1;FCER1G;GZMA;IL12RB1;LTA;CD86;ZAP70;GZMB;CD3D;IL12RB2;JUN;JAK2;STAT1
prerank,Reactome_2022__Assembly Of ORC Complex At Origin Of Replication R-HSA-68616,0.7441663803885513,1.9836672538898936,0.00625,0.2593698378175764,0.424,15/27,16.39%,H3C13;H2AC19;H2BC13;H2AC20;H2BC17;H2BC21;H2BC9;H2BC15;H2BC11;H2BC12;H2BC4;H4C15;H2AC6;H2BC5;H2AX
prerank,Elsevier_Pathway_Collection__T-Cell Receptor -> CREBBP Signaling,-0.6696945581601925,-1.9822201481996897,0.0,0.01681948799885533,0.488,13/22,19.63%,CD4;CAMK4;CTLA4;PTPRC;CD3E;CD3G;FYN;LCK;CD247;LAT;FCER1G;ZAP70;CD3D
prerank,Elsevier_Pathway_Collection__Th1-Cells Activation and Proliferation in Atherosclerosis,-0.5240184784192585,-1.9815894589980634,0.0,0.01668105599886475,0.488,29/68,16.88%,IFNG;CD4;IL2RB;IL18R1;CD80;IL27;IL18RAP;IL18;ICOS;MAP2K1;PTPRC;PRKCQ;CD3E;CD3G;FYN;CD40LG;TBX21;IL12B;CARD11;LCK;CD247;LAT;AKT1;MYD88;FCER1G;IL12RB1;LTA;CD86;ZAP70
prerank,GO_Biological_Process_2021__exogenous drug catabolic process (GO:0042738),-0.6654802586485578,-1.979745143226692,0.0,0.01681948799885533,0.488,11/21,12.95%,CYP2C19;CYP2A7;CYP2A13;CYP2D7;CYP2B6;CYP2C8;CYP1A2;CYP2C18;CYP2C9;NR1I2;CYP3A4
prerank,Elsevier_Pathway_Collection__Th2-Cells Function in Systemic Scleroderma,-0.5574331405786983,-1.9790136963540077,0.0,0.0166843917097079,0.492,23/55,16.88%,IL10;CD4;IL2RB;CD80;ICOS;MAP2K1;MAF;PTPRC;PRKCQ;CD3E;CD3G;CCL2;FYN;CD40LG;CARD11;GATA3;LCK;CD247;LAT;AKT1;FCER1G;CD86;ZAP70
prerank,GO_Biological_Process_2021__positive regulation of interleukin-2 production (GO:0032743),-0.6364142369408409,-1.9787850725824794,0.0,0.0165525119988735,0.496,11/25,15.71%,IRF4;CD4;IL1B;PNP;CD80;PTPRC;CCR2;CARD11;CLEC7A;PLCG2;CD86
prerank,GO_Biological_Process_2021__regulation of interleukin-2 production (GO:0032663),-0.5814711567784533,-1.9768959694602761,0.0,0.01675352922238923,0.504,22/46,17.07%,IRF4;FOXP3;CD4;IL1B;PNP;CD80;XCL1;VSIG4;PTPRC;CR1;TBX21;CCR2;CARD11;CLEC7A;SFTPD;HAVCR2;GBP1;PLCG2;CD86;LILRB4;PRNP;EZR
prerank,GO_Biological_Process_2021__regulation of B cell activation (GO:0050864),-0.6111083108917797,-1.974979819084373,0.0,0.01714544706860059,0.512,13/26,14.86%,IL10;IGLL5;MZB1;IGLL1;BANK1;IKZF3;ZFP36L1;FCRL3;IL6;SAMSN1;FCGR2B;THEMIS2;SH3KBP1
prerank,GO_Biological_Process_2021__regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143),-0.5969304970499374,-1.9732896122976982,0.0,0.017270585378134976,0.52,2/36,0.18%,KLK3;KLK2
prerank,Reactome_2022__DNA Damage/Telomere Stress Induced Senescence R-HSA-2559586,0.6748846009633778,1.9713294067927418,0.0,0.23804008141810462,0.484,22/48,17.33%,HMGA2;H2AC19;H1-5;H2BC13;H1-2;H2AC20;H2BC17;H2BC21;CCNE1;H2BC9;H2BC15;CCNA2;CCNE2;H2BC11;H2BC12;H1-4;H2BC4;H4C15;H2AC6;H2BC5;H2AX;HMGA1
prerank,Reactome_2022__Initial Triggering Of Complement R-HSA-166663,-0.6870412532316414,-1.9678988584393113,0.0,0.018348532362387635,0.56,16/21,24.41%,FCN3;FCN2;IGLL5;COLEC10;C4A;MBL2;C1QC;C1R;GZMM;C1QB;FCN1;C1S;C1QA;MASP1;C3;C4B
prerank,Elsevier_Pathway_Collection__Antigen-Presenting Cell Role in Asthma,-0.5471266926553384,-1.9673118644625502,0.0,0.018142369077416988,0.56,24/56,15.00%,CD4;TNF;IL1B;IL18;CASP1;ITK;MAP2K1;IFI30;CCR7;NLRP3;PTPRC;FYN;IL33;TICAM2;LCK;TLR4;CCL22;CLEC7A;TLR2;SYK;PLCG2;MYD88;CSF2;VAV1
prerank,Elsevier_Pathway_Collection__GLP1R -> ARRB1 Signaling,0.8219362695200105,1.9666845859814883,0.0,0.2040831092301456,0.508,4/15,3.38%,MAFA;GLP1R;GCG;NEUROD1
prerank,GO_Biological_Process_2021__embryonic skeletal system morphogenesis (GO:0048704),0.7533595562689709,1.9654093669986872,0.0,0.17291322521171756,0.508,11/29,6.05%,COL2A1;SIX1;HOXD3;HOXD9;HOXA3;OSR2;HOXD4;HOXB9;OSR1;IRX5;HOXC9
prerank,Reactome_2022__Antigen Activates B Cell Receptor Leading To Second Messenger Generation R-HSA-983695,-0.5964268449414473,-1.9643940153790669,0.0,0.018563731198736624,0.56,15/31,23.72%,IGLL5;CD79A;DAPP1;FYN;BLK;BTK;PIK3R1;SYK;PLCG2;SH3KBP1;VAV1;CD19;PIK3AP1;CD22;ITPR3
prerank,Reactome_2022__Xenobiotics R-HSA-211981,-0.6601704852340949,-1.9632875541466357,0.0,0.01872939322949458,0.564,10/21,9.03%,CYP2C19;CYP2A7;CYP2A13;CYP2B6;CYP2C8;CYP1A2;CYP3A43;CYP3A7-CYP3A51P;CYP2C18;CYP2C9
prerank,Elsevier_Pathway_Collection__Proteins Involved in Psoriasis,-0.5698116256630634,-1.9623734768466257,0.016666666666666666,0.018769573563940007,0.572,21/49,14.87%,CSF3;IL10;CXCL10;PTGS2;TNFSF11;CXCL11;IFNG;TNF;IL1B;CCL5;IL27;CXCL9;IL18;TGFA;IL6;IL12B;CXCL8;SELE;CAMP;HBEGF;CSF2
prerank,KEGG_2021_Human__Starch and sucrose metabolism,-0.6349939062026874,-1.9576901348811262,0.0,0.0195925935470537,0.604,15/30,19.60%,GCK;GBA3;ENPP3;MGAM2;HK3;AGL;GYS2;UGP2;GBE1;ENPP1;PYGL;TREH;PGM2;PGM1;PGM2L1
prerank,WikiPathway_2021_Human__Constitutive Androstane Receptor Pathway WP2875,-0.6011204302698968,-1.9563370887304177,0.0,0.0195034488497365,0.608,13/32,16.59%,GSTA2;CYP2C19;CYP2B6;CYP4A11;UGT1A9;PPARGC1A;FOXO1;CYP2C9;ABCB1;EHHADH;CYP3A4;SULT2A1;NR1I3
prerank,Elsevier_Pathway_Collection__Genes with Mutations Associated with Vitiligo,-0.6070685942003707,-1.953321939428464,0.0,0.019593228124982348,0.608,12/26,13.16%,IL10;PTGS2;CD4;TNF;FASLG;PTPN22;PDGFRA;CAT;CTLA4;MITF;MBL2;TSLP
prerank,GO_Biological_Process_2021__drug catabolic process (GO:0042737),-0.6559496729575276,-1.9469752660845479,0.0,0.020732354998589036,0.636,11/22,12.95%,CYP2C19;CYP2A7;CYP2A13;CYP2D7;CYP2B6;CYP2C8;CYP1A2;CYP2C18;CYP2C9;NR1I2;CYP3A4
prerank,WikiPathway_2021_Human__Oxidation by Cytochrome P450 WP43,-0.5270500555887923,-1.9461562753345918,0.0,0.020576418307878,0.64,23/56,13.29%,CYP26A1;CYP2C19;CYP2A7;CYP2A13;CYP2B6;CYP39A1;CYP2C8;CYP4A22;CYP4A11;CYP4F2;CYP3A7;CYP1A2;CYP3A43;CYP2C18;CYP8B1;CYP2C9;CYB5R2;CYP4F12;CYP4X1;CYP26B1;CYP4F3;CYP3A4;CYP4V2
prerank,GO_Biological_Process_2021__regulation of interferon-gamma production (GO:0032649),-0.5012976504994594,-1.9452645973928286,0.0,0.02070970971287629,0.652,52/80,26.43%,FOXP3;IFNL1;RIPK3;LGALS9B;IL1B;INHBA;CD244;IL18R1;PTPN22;TLR3;CRTAM;IL27;IL18;SLAMF6;XCL1;CCR7;AXL;CR1;TLR8;CD2;IL12B;LILRB1;CCR2;CD274;PDCD1LG2;SLC7A5;TLR4;CLEC7A;RASGRP1;HAVCR2;CD226;IL12RB1;LILRB4;LGALS9;PRNP;EBI3;LGALS9C;NR1H4;IL12RB2;BTN3A2;LAPTM5;SIRPA;HLA-DPA1;F2RL1;HLA-DPB1;HLA-DRB1;BTN3A1;CD14;PDE4B;PDE4D;FZD5;TXK
prerank,Elsevier_Pathway_Collection__Proteins Involved in Glomerulonephritis,-0.48539463325938015,-1.944938646439199,0.0,0.02050052072587754,0.652,57/114,22.14%,CR2;CXCL10;PTGS2;IFNG;CD4;TNF;IL1B;HGF;CCL5;COL4A3;CD80;TLR3;IL27;CXCL9;CCR5;CCL3;ESR1;IL18;TNFRSF13B;CTLA4;CXCL2;PRF1;ALB;CCL2;IL6;CCR1;AXL;CD40LG;TBX21;BMP7;KL;ALOX5;CCR2;FCGR2B;CXCL8;TLR4;TLR2;SELE;CR1L;SYK;VCAM1;CXCR3;CSF2;FCER1G;CD86;TNFRSF1B;F3;EBI3;LIF;C1QA;C5;AGTR1;CX3CR1;CD55;SELP;MST1;F2
prerank,Reactome_2022__PD-1 Signaling R-HSA-389948,-0.6930143515715901,-1.9445403783671822,0.0,0.020295515518618763,0.652,14/18,24.54%,CD4;CD3E;CD274;HLA-DQA2;PDCD1LG2;LCK;CD247;HLA-DQA1;HLA-DQB2;CD3D;HLA-DRB5;HLA-DRA;HLA-DPA1;HLA-DRB1
prerank,Elsevier_Pathway_Collection__Peripheral Tolerance to Autoantigens Recession in Diabetes Mellitus Type 1,-0.6142970826265702,-1.9445348770618667,0.0,0.020094569820414618,0.652,17/38,17.09%,FOXP3;CD4;IL2RB;FOS;MAP2K1;PTPRC;PRKCQ;CD3E;CD3G;FYN;CARD11;LCK;CD247;LAT;FCER1G;ZAP70;HLA-DQA1
prerank,Elsevier_Pathway_Collection__Proteins Involved in Graves Disease,-0.6857368134165078,-1.9423067267717682,0.0,0.02055715199860096,0.664,15/18,24.18%,TSHR;CXCL10;IFNG;TNF;IL1B;CTLA4;TG;IL6;CD1C;IGF1;TAB2;CD40;IFIH1;IGF1R;HLA-DPB1
prerank,Reactome_2022__DNA Methylation R-HSA-5334118,0.7241355198060375,1.9411271275617752,0.0058823529411764705,0.20379058685666715,0.608,17/24,16.39%,H3C13;H2AC19;H2BC13;H2AC20;H2BC17;H2BC21;H2BC9;H2BC15;UHRF1;H2BC11;DNMT3A;H2BC12;H2BC4;H4C15;H2AC6;H2BC5;H2AX
prerank,Elsevier_Pathway_Collection__Proteins Involved in Systemic Lupus Erythematosus,-0.5339753742734056,-1.940039449729824,0.0,0.02062972799859602,0.668,36/61,19.49%,IL10;PTGS2;CD1A;IFNG;CD4;TNF;CD8A;FASLG;ESR1;IL18;TNFSF10;CD1D;ICOS;TNFRSF13B;CTLA4;FCGR3A;CCL2;IL6;CR1;NGF;CD40LG;C4A;IL1RN;FCGR2B;MBL2;TLR4;TNFRSF9;TNFRSF13C;CD86;CORO1A;F3;TNFSF13B;BCL2;SIGIRR;APOH;C1QA
prerank,Elsevier_Pathway_Collection__Th17-Cell Differentiation,-0.523392181533359,-1.9398859122700185,0.0,0.020539182460140647,0.668,25/57,16.88%,IRF4;CD4;IL1B;CD80;IL1RAP;IL18;ICOS;PTPRC;PRKCQ;CD3E;CD3G;IL6;FYN;CD40LG;CARD11;LCK;CD247;LAT;IL21R;AKT1;MYD88;FCER1G;IL12RB1;CD86;ZAP70
prerank,WikiPathway_2021_Human__Tryptophan metabolism WP465,-0.5940272852450384,-1.9395285740327008,0.0,0.020396966398611858,0.668,19/39,18.14%,CYP2A13;AADAT;AOC1;TDO2;CYP1A2;CYP2C18;CAT;CYP4F12;HAAO;CYP3A4;KYNU;INMT;ALDH2;DDC;ECHS1;CYP2J2;ALDH1A2;GCDH;ACAT1
prerank,Elsevier_Pathway_Collection__Th17-Cell Function in Systemic Lupus Erythematosus,-0.5594454440526079,-1.9387886444541111,0.0,0.02031032513069323,0.668,23/45,21.48%,IRF4;CD4;IL1B;IL1RAP;IL18;PRKCQ;CD3E;CD3G;IL6;FYN;CARD11;LCK;CD247;LAT;IL21R;SYK;MYD88;FCER1G;IL12RB1;ZAP70;CD3D;IL12RB2;JAK2
prerank,Reactome_2022__Generation Of Second Messenger Molecules R-HSA-202433,-0.6162353578682318,-1.9349416382545686,0.0,0.020958863549975486,0.676,18/29,24.54%,CD4;ITK;FYB1;CD3E;LCP2;HLA-DQA2;LCK;CD247;PLCG2;ZAP70;HLA-DQA1;CD101;HLA-DQB2;CD3D;HLA-DRB5;HLA-DRA;HLA-DPA1;HLA-DRB1
prerank,Elsevier_Pathway_Collection__Enamel Formation Disruption,0.7224586438375289,1.934654881033612,0.0,0.2026326857949815,0.632,7/27,6.21%,ODAM;KLK4;DLX6;DLX1;AMBN;DLX3;BMP4
prerank,Elsevier_Pathway_Collection__Proteins Involved in Celiac Disease,-0.6765005859436779,-1.9346375711238288,0.0,0.020816711998583294,0.676,11/19,13.92%,FOXP3;IFNG;CD4;TNF;FASLG;IL15;CTLA4;IL6;TLR4;TLR2;CD226
prerank,Reactome_2022__Cytochrome P450 - Arranged By Substrate Type R-HSA-211897,-0.5294227967817398,-1.9315771248869542,0.0,0.021242961906811166,0.684,22/57,13.59%,CYP26A1;CYP2C19;CYP2A7;CYP2A13;CYP2B6;CYP39A1;CYP2C8;CYP4A22;CYP4A11;CYP4F2;CYP1A2;CYP3A43;CYP3A7-CYP3A51P;CYP2C18;CYP8B1;CYP2C9;CYP4F12;CYP26B1;CYP4F3;CYP3A4;CYP4V2;TBXAS1
prerank,Elsevier_Pathway_Collection__Acute Cytotoxic CD8+T-Cell Response against Melanocytes,-0.5475405939446059,-1.9299367418582025,0.0,0.02140662108945224,0.688,23/49,19.63%,IFNG;CD8A;IL2RB;FOS;FASLG;ICOS;MAP2K1;CTLA4;PRF1;PRKCQ;CD3E;CD3G;FYN;CARD11;LCK;CD247;LAT;AKT1;FCER1G;LTA;ZAP70;GZMB;CD3D
prerank,GO_Biological_Process_2021__positive regulation of triglyceride metabolic process (GO:0090208),-0.6519290110590137,-1.9299033605648386,0.0,0.021213768647204923,0.688,6/19,11.82%,MFSD2A;APOA4;APOA1;GPLD1;APOA5;ABHD5
prerank,KEGG_2021_Human__Tryptophan metabolism,-0.5647950178115715,-1.9274280189682915,0.0,0.021474881998538503,0.704,29/41,30.35%,AADAT;AOC1;ALDH1B1;TDO2;CYP1A2;ALDH8A1;CAT;IDO2;EHHADH;HAAO;KYNU;INMT;KMO;ALDH2;DDC;ECHS1;GCDH;ACAT1;DHTKD1;AANAT;ALDH9A1;MAOB;ALDH7A1;CYP1B1;HADH;IL4I1;MAOA;CYP1A1;AFMID
prerank,WikiPathway_2021_Human__Selective expression of chemokine receptors during T-cell polarization WP4494,-0.6420459236451674,-1.92467248978526,0.011904761904761904,0.021880218901165784,0.72,16/27,15.16%,IFNG;CD4;IL18R1;CCR5;CCL4;CCL3;CCR7;CCR1;CD40LG;IL12B;CCR2;CCR4;CXCR3;CSF2;CXCR4;IL12RB1
prerank,Elsevier_Pathway_Collection__T-Cell Receptor -> STAT Signaling,-0.6795130197166853,-1.9195353947695717,0.0,0.022770242524766133,0.732,14/19,22.05%,CD4;CTLA4;CD3E;CD3G;FYN;LCK;CD247;IL16;FCER1G;CD86;ZAP70;CD3D;JAK2;STAT1
prerank,Elsevier_Pathway_Collection__PTPN22 Role in Rheumatoid Arthritis,-0.6119197904841225,-1.918887736153393,0.0,0.022816001111490708,0.736,16/35,16.88%,IFNG;CD4;FOS;PTPN22;MAP2K1;PTPRC;PRKCQ;CD3E;CD3G;FYN;CARD11;LCK;CD247;LAT;FCER1G;ZAP70
prerank,GO_Biological_Process_2021__cellular defense response (GO:0006968),-0.5548958522559897,-1.9172470253454215,0.0,0.02310263006739324,0.744,27/44,24.86%,CCR9;CD5L;CXCR2;NCR1;KIR3DL2;CXCL9;KIR2DL4;CCR5;FCMR;ITK;PRF1;IL1RL2;TRAT1;CLEC5A;MNDA;SPN;CD300C;LILRB2;NCF1;NCF2;GNLY;CX3CR1;TYROBP;FOSL1;DCDC2;LGALS3BP;LY96
prerank,Elsevier_Pathway_Collection__T-Cell Receptor Signaling,-0.5654814912211261,-1.914988496712111,0.0,0.02309116148995393,0.748,22/50,16.88%,IFNG;CD4;CD80;ICOS;MAP2K1;CTLA4;PTPRC;PRKCQ;CD3E;CD3G;FYN;LCP2;CD40LG;CARD11;LCK;CD247;LAT;AKT1;FCER1G;CD86;VAV3;ZAP70
